dTopt,topt_scale,dCp_scale,budget_scale
-3.0511821624700257,1.1786222951047653,1.1731980048410047,0.9035045018428759
-3.231183145201048,1.164197262380993,1.9646537175772445,1.0453026695454362
-4.954959368767306,1.3240059051727486,1.1905810861415649,1.0182061889559357
1.7670268283500903,1.0570674992300009,0.7337100646338545,0.8818216737017311
-5.313404169724716,1.2751485075790585,1.9349568094915481,1.0557922888651938
-4.4750364672630045,1.2641976155784147,1.7689351128196045,0.8367308760006625
2.2038342806336217,1.3549387253454876,0.580734664305657,1.0357436959865156
-5.716065200877512,1.2251754350895725,1.3560491426806514,1.0129471146250975
3.737651024446249,1.0046360151663365,1.642337458736837,0.7169423409840303
-1.40395928766642,0.9710832292976498,0.8817583014639324,0.8331255014028338
0.5358671830860633,1.045026308442196,1.1800882372736965,0.802466341840876
-5.983988152103141,1.3970279406911246,1.9436138889441683,0.7974898993076593
-5.414792203578496,0.9052188441384708,0.5414589136749592,0.9873763435281506
2.5808383740979863,0.9811528757267152,1.122608450924285,0.9463948246087883
4.714477302571293,0.9341425129389636,1.1015432862947927,0.725093634268804
-2.027404838861372,1.3824586309998148,1.729428488805313,0.907600302054971
1.3164430783499732,1.3633557126737068,1.8848097729104627,0.8912022287331114
-4.780505483314501,0.8693785865750709,1.1481184396197353,0.8783926253726689
-2.889471586219617,1.0242008180428182,1.3676312242239492,0.8599183644083555
-5.567345988715294,0.735471983052136,0.777164683380541,1.0603815991109669
-3.7660355380520523,0.8385676117744147,1.9028935375137968,0.872627750857975
5.716872516533554,0.9213008121183371,1.6146814023325806,0.8427849757784197
1.1624853003503368,1.3048190273617508,1.4913582870590283,0.9594047604060855
-1.1396256162216991,1.1724660231952033,1.0592188160906237,0.9285960372859036
-0.21059212367073243,1.1921399003147868,1.2577446966264183,0.8075823535397458
5.5346133988931605,1.2341511772987985,1.7766584936794725,1.0778928829416663
3.21897256478937,1.176339530777016,1.4432041338791441,0.8660123437162841
-2.999614119011863,1.0835812431248797,1.1592891566596613,0.9564226997586969
-4.225780311899674,1.220548416893493,0.7537763303664615,0.9395710892922762
4.362376149857191,0.7442112918647315,1.4041876969204754,1.0851469034565209
-3.3586518326825527,0.922601839812281,1.4284190798710954,0.7054499757883048
-0.04483963093444743,1.2170217525101417,1.8986283166999165,1.0526558615197088
-4.828380648894413,0.8906675522756532,0.8960869017647508,0.7614110009458235
0.602831002438025,0.7479811258796115,1.29011082564784,0.7074691049982014
-0.7596987730523752,0.729646795166503,1.5913796230569115,0.7516654785642104
3.492291619149947,0.7904840461753344,1.0723396125582458,0.786224345674844
-1.0506064922529372,0.864587002459851,1.2088124194649308,0.7407707608003028
-3.452562952316226,1.346630553197004,0.9629379032002533,0.7286612125870382
2.770476574433731,1.3308925095046367,1.8109442458435565,0.7675546984630877
-1.8187824742565475,1.041877131306593,0.5721012515192233,0.8438625733576921
2.660992544806014,1.3126476252581867,0.6671842314448112,0.701021257217657
0.947847487786758,1.3515310188387257,0.9825555447368446,1.0935302193744605
-3.5201203200724662,1.149235389742882,1.1280211767249524,0.9754673769116914
2.4358486410494393,0.715277607687457,1.545231338342001,1.0316539901660184
1.9983277178364611,0.9129541659003302,1.8378550198319141,0.7490484492373813
0.22517820409233913,1.0299170648079221,1.097383986967278,0.7336499914306062
0.3983172715319787,1.2698961979281695,1.7875121764709507,0.9924595106793668
5.3150955478140745,1.3264668482995083,0.502424553655911,0.9012322741485217
3.6637303142942166,0.7538953987565963,0.9996689431387004,0.9718439568275519
-2.337185456987011,0.8022170683004487,1.335904741418799,0.9525916437801791
5.243794840990027,1.1119046801586736,0.5151042974301208,0.7113162113690749
-3.6861266684786993,1.366561228448934,1.9924772069030179,0.77570794799268
-3.8782760467926165,1.106867605794002,1.46155986110232,0.7634571180718559
2.345998879490354,1.010485616597626,1.8308847149046203,0.7146280675654272
-3.10338922505165,1.0022437035371028,1.5290663825570652,0.7214314513401583
4.684144496601327,0.8461131625990972,1.7480705795931575,0.7316323225008711
-5.114400287501926,0.8124819982643803,1.0215460873238107,0.9828862200829274
3.1954012819329485,0.7748134593622638,1.3851025160409554,1.0248767597347608
-1.345103888617139,1.242749116191021,0.938073108289167,0.7906781796317719
-2.6671587633980707,0.8292373652991846,1.0257656021440014,0.9965912742370434
1.5881894772849137,1.123731794006012,1.6738301643369675,1.0680015850898226
-4.626036422234811,1.3867913515800612,0.8588959001419016,0.9996742811413855
0.4259055546761843,1.2503710774940018,1.217418648866984,1.0598865147257408
-1.6429464144638875,0.8243363123922509,0.6105456668762052,1.0287144738511416
-5.601983414546994,0.7053558283503827,0.6972943302500119,0.8219511661295292
-2.4463240036287384,0.957340291065561,1.8210417694728247,1.0399284537457427
-0.582622334677116,1.102139226210321,0.7488376000917222,0.9201227276108676
5.424663458187165,1.135529183817121,1.9608477644797602,1.075377564756094
-0.13391948927801778,1.3073990929915853,0.6572655872835744,1.0063931833132813
1.007319479764142,0.9005365053783276,1.3985411267902375,0.9696227527998453
5.1534066758835735,1.07862948103348,1.2421030975974654,0.867945387363017
-4.303208134861816,0.7186233671105924,1.2776650654882562,0.976948972437949
2.132969335326152,1.1567916369780444,0.9104532293193354,0.7799203706200706
2.0934436847581566,0.7935406421823978,1.7169284829305045,0.9635103111116887
5.965061564112791,1.0630945408028083,1.8616825129329793,0.9627793161146901
-1.9277133334871994,0.988456476865079,1.3430323889988638,0.7450033784923099
4.557553641536792,1.0874750532313553,0.800416720057652,0.9851397347983797
2.9162528578201616,0.863007413537314,1.0451801592846244,0.758131678521192
-0.8620320555654937,0.9960415596837299,1.7075088623314176,0.9101766461042144
3.0351149245988047,1.2390876968842615,1.486683766118502,0.7964927458078561
2.8788601552167936,0.8566960338075496,1.550203125884084,0.8566575095079911
-2.5365843529180516,0.8804925357105278,1.6544998680210292,0.9431782226597505
-4.1068409635541725,0.9678670020506193,0.559102685858714,0.9314121397733446
4.119455138236914,1.0192747157570758,1.0089603617928817,0.8972517261868269
1.6254051619823695,1.2942602473012488,1.5149206383161706,0.8338958296378824
3.582217421643291,1.1280094700083267,1.6850407047272347,0.8491883576265731
0.15059942446713492,0.9302870498369535,1.5065120810575225,0.888196196488986
-1.5213164676425457,0.8062916145192538,1.9840268948496425,0.826957722367603
5.648484469641041,1.374895176357823,1.6103202012186464,0.7550493201252799
0.06237026998486428,0.842198619554122,0.7187692552172131,1.0732101343399978
-4.083309476880853,1.3413652353551369,0.6146550604517599,0.7706241678552774
5.007601687471244,1.0519576605932826,1.697992204573683,0.8751935686284865
-0.6439432660170468,0.8946447242455221,0.8202357808449494,1.0077477397067698
-0.4203907380097833,1.1412721204608116,0.630708582358908,1.0919078298292852
4.087747434923099,1.0676993359622187,0.5288588074732941,0.89388988307403
3.8642539253710844,1.388654773857347,0.8398444112430895,0.9467349791813737
4.880260574761021,0.7788831780531623,1.2326768875740952,1.0812870166813233
1.4749780266332033,0.786913911643121,0.7690422926646385,0.8178684268782679
-4.538401541849131,0.8167399371674883,1.7574251403481387,0.8156672815252073
-2.181389782509951,1.0939443094823087,0.9340847902162599,0.8257116965850946
1.8052844210755765,0.9510565356357337,0.9169220387969625,0.8624041067444175
4.2288630956281015,1.2587355113553724,1.6334739414073258,1.0415275454676576
-1.7401144161164552,1.2054523608012981,1.4628233196314189,0.8060993127517342
-5.861377855894942,0.7114418418946775,1.273853565785826,0.9359666799832943
3.3008313803985523,0.9407625229378378,0.589149523804635,0.7898350540512109
